Year,Municipality,PropertyClass,Rate,Province
2021.0,Whistler,Residential,0.0027638,BC
2021.0,Whistler,Farm,0.0069513,BC
2021.0,White Rock,NonResidential,0.00944114,BC
2021.0,White Rock,Residential,0.00414353,BC
2021.0,White Rock,Farm,0.0073076,BC
2021.0,Williams Lake,NonResidential,0.02341246,BC
2021.0,Williams Lake,Residential,0.01100298,BC
2021.0,Williams Lake,Farm,0.02181963,BC
2021.0,Zeballos,NonResidential,0.035719499999999994,BC
2021.0,Zeballos,Residential,0.0190086,BC
2021.0,Zeballos,Farm,0.0073368,BC
